Scraping Time,Tweet ID,User ID,Movie ID,Rating,Retweet Count,Favorite Count,Time Zone
1391059718,312746197678956000,59061635,1586752,7,0,0,Athens
1391059717,312748641708306000,36481966,98635,8,0,0,Brasilia
1391059716,312751002061271000,100840195,454876,1,0,0,Eastern Time (US & Canada)
1391059716,312751008969269000,26741751,1440232,10,0,0,Greenland
1391303574,312751436435959000,56826593,110912,8,0,0,London
1391059715,312754725068103000,42514592,1307068,8,0,0,Unknown
1391059714,312755569524080000,599844552,1911644,9,0,0,Eastern Time (US & Canada)
1391059714,312755610439536000,18946156,1659337,8,0,0,Caracas
1391059713,312755717301993000,66164287,366527,8,0,0,Central Time (US & Canada)
1391059712,312756077911482000,595294937,1682180,9,0,0,Unknown
1391059712,312758149146898000,35005862,1790885,7,0,0,Brasilia
1391059711,312760082570022000,14070248,119567,3,0,0,Pacific Time (US & Canada)
1391059711,312761174229938000,55368845,1045658,8,0,0,Santiago
1391059710,312763881900613000,269813302,454876,9,0,0,Mountain Time (US & Canada)
1391059710,312764088017092000,18965737,1412386,9,0,0,Brasilia
1391059709,312766605409009000,504877413,1675434,9,0,0,Unknown
1391059709,312768395034632000,450707571,1855325,7,0,0,Cairo
1391059709,312768656318812000,250486804,1535970,6,0,0,Pacific Time (US & Canada)
1391059708,312768892294557000,91610166,1456472,7,0,0,Mountain Time (US & Canada)
1391059708,312770140548788000,268515781,790628,5,0,0,Kuwait
1391059707,312770868927418000,58668335,790628,8,1,0,Kuwait
1391059707,312771098016096000,15485027,21577,6,0,0,Monterrey
1391059706,312771978710884000,228116752,93507,6,0,0,London
1391059706,312772000722599000,137383665,1424327,8,0,0,Hawaii
1391059705,312773238386225000,56025660,99685,9,0,0,Eastern Time (US & Canada)
1391059705,312773418707718000,35579244,790628,8,0,0,Eastern Time (US & Canada)
1391059704,312774061740683000,50155100,1038988,8,0,0,Pacific Time (US & Canada)
1391059704,312774193408274000,60392978,1502404,1,0,0,Unknown
1391059703,312775123906203000,237224039,454876,7,0,0,Alaska
1391059703,312776494999040000,241824963,1045658,10,0,0,Central Time (US & Canada)
1391059702,312776665103228000,241824963,887912,9,0,0,Central Time (US & Canada)
1391059702,312777070021324000,413584374,466893,6,0,0,Central Time (US & Canada)
1391059701,312777424330977000,712467288,1340123,10,0,0,Unknown
1391059701,312777425501188000,95694586,1623205,7,0,0,Eastern Time (US & Canada)
1391059700,312777812677373000,314862763,1865425,7,0,0,Unknown
1391059699,312779651468644000,712467288,252444,10,0,0,Unknown
1391059699,312779989772800000,232292964,1559547,10,0,0,Kuala Lumpur
1391059698,312780318828544000,712467288,1787758,10,0,0,Unknown
1391059698,312781711240998000,712467288,67959,10,0,0,Unknown
1391059697,312781734712336000,570287486,1438176,6,0,0,Unknown
1391059697,312782000765419000,17240500,1303782,6,0,0,Eastern Time (US & Canada)
1391059696,312784885087600000,795839,1024648,8,0,0,Eastern Time (US & Canada)
1391059696,312785381911318000,240675859,2024432,7,0,0,London
1391059693,312789763243515000,348494667,1853728,9,0,0,Unknown
1391059693,312789902536343000,129327355,1623205,7,0,0,Quito
1391059692,312791206327373000,17314495,1623205,5,0,0,Santiago
1391059692,312791384186814000,17314495,2023587,8,0,0,Santiago
1391059691,312796209834242000,27095268,187078,8,0,0,Rome
1391059691,312798439564005000,21062431,56058,10,0,0,Mountain Time (US & Canada)
1391059690,312799269658705000,733583743,119223,10,0,0,Unknown
1391059690,312799863152730000,55934334,1306980,8,0,0,Caracas
1391059689,312801014279446000,180198041,1911644,10,0,0,Unknown
1391059689,312801081421873000,489131225,1231586,6,0,0,Eastern Time (US & Canada)
1391059688,312801686030786000,37485362,1045658,8,0,0,Eastern Time (US & Canada)
1391059688,312802867411038000,451594708,478304,9,0,1,Central Time (US & Canada)
1391059688,312803370723340000,356097207,254455,7,0,0,London
1391059687,312803521365950000,194208791,848228,1,0,1,Stockholm
1391059687,312803958601166000,356097207,1263750,5,0,1,London
1391059686,312804013680779000,393651224,1653653,5,0,0,Greenland
1391059686,312804500522037000,393651224,1386703,4,0,0,Greenland
1391059685,312805288472367000,356097207,133363,7,0,1,London
1391059684,312809317948604000,108470824,1446192,8,0,0,Pacific Time (US & Canada)
1391059684,312809476203896000,14520082,804497,6,0,0,Central Time (US & Canada)
1391059683,312811321634742000,25249133,80120,5,0,0,Central Time (US & Canada)
1391059682,312812532463181000,275684249,790628,8,1,0,Quito
1391059682,312815781291368000,130755032,1234719,5,0,0,Pacific Time (US & Canada)
1391059681,312816955847487000,400543458,1371111,5,0,0,London
1391059680,312816968631730000,59497643,1194173,6,0,0,Moscow
1391058798,312822917786378000,62931429,1855199,10,0,0,Pacific Time (US & Canada)
1391058798,312822995636871000,70727509,2083383,5,0,0,Mountain Time (US & Canada)
1391058797,312825333441261000,145184881,1540128,6,0,0,Quito
1391058797,312825637251477000,72534762,1156398,9,0,0,Bangkok
1391058796,312825769091010000,34565927,1683526,9,0,0,Brussels
1391058796,312827200959283000,347372088,59646,8,0,0,Unknown
1391058796,312830308993073000,34438457,411477,10,0,0,Central Time (US & Canada)
1391058795,312831092275171000,34438457,187738,10,0,0,Central Time (US & Canada)
1391058795,312831333904822000,343533895,12349,8,0,0,London
1391058794,312831783194472000,19289494,1606378,7,0,0,London
1391058794,312832742649901000,6973612,1245526,8,0,0,London
1391058793,312833144883654000,27095268,1111422,9,0,0,Rome
1391058793,312833621276901000,145319497,1291584,10,0,0,Atlantic Time (Canada)
1391058792,312834328872759000,15485027,1866249,8,0,0,Monterrey
1391058791,312838587471241000,629911785,1792647,3,0,0,Mountain Time (US & Canada)
1391058791,312838666009583000,629911785,1234719,10,0,0,Mountain Time (US & Canada)
1391058790,312838775510274000,629911785,87985,8,0,0,Mountain Time (US & Canada)
1391058790,312838995400859000,629911785,1981677,9,0,0,Mountain Time (US & Canada)
1391058789,312839325572284000,178373563,381061,7,0,0,Jakarta
1391058789,312839402692952000,395825879,837562,7,0,0,Stockholm
1391058788,312839787914616000,69657032,244244,7,0,0,Kuwait
1391058788,312840135307849000,69657032,376994,8,0,0,Kuwait
1391058787,312840676746334000,69657032,1179034,7,0,0,Kuwait
1391058786,312844068357013000,615511481,2700330,10,0,0,London
1391058786,312845240354631000,395825879,1714210,8,0,0,Stockholm
1391058786,312845557712437000,68420571,1213648,1,1,0,Pacific Time (US & Canada)
1391058785,312846053634359000,33920289,87363,8,0,0,Auckland
1391058785,312847387792113000,230985233,1778304,6,0,0,Unknown
1391058784,312848762479456000,20105916,480687,6,0,0,Unknown
1391058784,312849036862443000,44911710,1213648,1,1,0,Pacific Time (US & Canada)
1391058783,312849667534753000,18864206,1836808,5,0,0,Brussels
1391058783,312849770920177000,14138022,1783732,7,0,0,Sydney
1391058782,312850515019046000,78335280,1885331,2,0,0,Istanbul
1391058781,312851801273683000,143589157,54698,8,0,0,Quito
1391058781,312852964278681000,23403943,1588173,7,0,0,Singapore
1391058780,312854277515251000,72682545,404978,7,0,0,Bucharest
1391058780,312856450852610000,225551697,1276104,8,0,0,London
1391058779,312856562895048000,36077970,1013743,8,0,0,Cairo
1391058779,312857028265644000,306187641,810922,6,0,0,Mountain Time (US & Canada)
1391058778,312858188942815000,393640218,825236,7,0,0,Unknown
1391058777,312859079884300000,64665829,75404,9,1,0,Copenhagen
1391058777,312859305726590000,333668455,1735898,4,0,0,Sydney
1391058776,312861844178075000,81316336,1007029,9,0,0,London
1391058775,312861964558802000,81316336,1103153,8,0,0,London
1391058775,312863316814987000,629911785,1540128,5,0,0,Mountain Time (US & Canada)
1391058774,312864081721843000,2351101,940657,5,0,0,Amsterdam
1391058774,312865232013914000,586871840,270288,6,0,0,Bucharest
1391058773,312865293384966000,307510618,1195478,7,0,0,Paris
1391058773,312865310782935000,586871840,1764651,5,0,0,Bucharest
1391058772,312865395574984000,586871840,65938,6,0,0,Bucharest
1391058772,312866139963285000,177329007,371724,10,0,0,Dublin
1391058771,312866599159885000,586871840,92965,7,0,0,Bucharest
1391058771,312867133262532000,44256144,1234719,7,0,0,Melbourne
1391058770,312867935884546000,27095268,1126618,7,0,0,Rome
1391058770,312868203518914000,52249683,93870,10,0,0,Melbourne
1391058769,312868908669497000,297942697,1866249,5,0,0,Quito
1391058768,312869288220426000,297942697,1321870,7,0,0,Quito
1391058768,312869555099803000,50584998,87332,8,0,0,Pretoria
1391058767,312870960661417000,57310242,1855199,7,0,0,Amsterdam
1391058767,312873431207137000,30549983,2125608,9,0,0,Amsterdam
1391058766,312874813830098000,248899786,790628,6,0,0,Melbourne
1391058765,312880929502814000,118412843,1433108,6,0,0,Kuwait
1391058765,312882165987815000,11481,1787660,10,0,0,Amsterdam
1391058765,312890502120865000,8023822,1121977,7,0,0,Kuala Lumpur
1391058764,312890811966693000,301881686,1433108,6,0,0,Unknown
1391058764,312891853244624000,53388249,432283,8,0,0,Unknown
1391058763,312892335488913000,53388249,1049413,8,0,0,Unknown
1391058763,312893518060351000,15717308,1853728,4,0,0,Tokyo
1391058762,312893542806720000,82359870,1860181,8,0,0,Athens
1391058762,312894198296752000,24154363,1855199,9,0,0,Sydney
1391058761,312894550236606000,8023822,1821480,7,0,0,Kuala Lumpur
1391058761,312895908213825000,51383783,1236472,8,0,0,London
1391058760,312896141836550000,14765578,1601913,7,0,0,Paris
1391058759,312898592337702000,206626019,1726669,8,0,0,Brasilia
1391058759,312899051483967000,164153681,492466,9,0,0,Baghdad
1391058758,312900836156112000,134584366,2023587,6,0,0,London
1391058757,312903027713523000,301700724,1783732,3,0,0,Unknown
1391058757,312903250804371000,348851211,1045658,8,0,1,Hawaii
1391058756,312903682431795000,282010219,94142,5,0,0,Adelaide
1391058756,312903817899429000,348851211,1673434,5,0,0,Hawaii
1391058755,312905012323966000,10105772,404978,6,0,0,Moscow
1391058755,312906417369661000,27095268,270288,7,0,0,Rome
1391058755,312906459568562000,43816379,2106476,8,0,0,Tokyo
1391058754,312906809339965000,182708376,1772341,7,0,0,Istanbul
1391058753,312907800785326000,199010895,469494,8,0,0,Edinburgh
1391058753,312909098461057000,41862353,1645170,6,0,0,London
1391058752,312909497028997000,53388249,1386703,1,0,0,Unknown
1391058752,312909587026161000,393640218,1023114,7,0,0,Unknown
1391058751,312909592369692000,53388249,1024648,6,0,0,Unknown
1391058751,312909828488040000,53388249,947798,10,0,0,Unknown
1391058750,312910626949316000,53388249,1560747,2,0,0,Unknown
1391058750,312911014347825000,53388249,1907668,1,0,0,Unknown
1391058749,312911202424602000,53388249,1212450,3,0,0,Unknown
1391058749,312911515223199000,446256223,1007029,6,0,0,Casablanca
1391058748,312911594201968000,446256223,1441952,10,0,0,Casablanca
1391058748,312911829997342000,434240875,1961192,9,0,0,Unknown
1391058747,312912995527307000,63963831,1853728,8,0,0,Istanbul
1391058747,312913131817025000,20843247,1351685,6,0,0,International Date Line West
1391058746,312913145507246000,232448831,1623205,5,0,0,Jakarta
1391058746,312913159956594000,52075588,67185,6,0,0,London
1391058745,312915184563912000,10105772,2040560,6,0,0,Moscow
1391058744,312917757081575000,56877077,1659343,6,0,0,London
1391058744,312918391935598000,35729747,1853728,8,0,0,Bangkok
1391058744,312918687923449000,19507149,71411,8,0,0,Greenland
1391058743,312919595042349000,80755099,32138,9,0,0,Jakarta
1391058743,312919633692876000,592565816,1684233,4,0,0,London
1391058742,312920655760850000,905910824,66963,10,0,0,London
1391058742,312920881250832000,14282275,1389137,8,0,0,London
1391058741,312921023299342000,905910824,166175,5,0,0,London
1391058741,312921177930756000,905910824,1441956,7,0,0,London
1391058740,312921741926207000,905910824,87928,3,0,0,London
1391058740,312921819877367000,905910824,89822,1,0,0,London
1391058739,312921897719443000,905910824,93756,2,0,0,London
1391058739,312921951976947000,905910824,91777,8,0,0,London
1391058738,312922030464978000,905910824,98105,9,0,0,London
1391058738,312923094564085000,195551607,348150,9,0,0,Perth
1391058737,312923347124101000,149820979,790628,5,0,0,Eastern Time (US & Canada)
1391058737,312924482383802000,118412843,1570728,6,0,0,Kuwait
1391058736,312925920518352000,905910824,107614,7,0,0,London
1391058736,312926299058499000,905910824,477080,10,0,0,London
1391058735,312926698071011000,905910824,1111422,10,0,0,London
1391058735,312926790144360000,905910824,72251,10,0,0,London
1391058734,312926890048503000,66791252,454084,4,0,0,Istanbul
1391058734,312926985707982000,66791252,1596350,7,0,0,Istanbul
1391058733,312927101646934000,66791252,1446192,7,0,0,Istanbul
1391058733,312927236003094000,377540269,90967,7,0,0,Berlin
1391058732,312927333512278000,66791252,1456472,8,0,0,Istanbul
1391058732,312928030509121000,905910824,69847,10,0,0,London
1391058731,312928114604916000,905910824,68339,9,0,0,London
1391058731,312928265025253000,905910824,66895,10,0,0,London
1391058730,312928314731945000,905910824,51453,10,0,0,London
1391058730,312928463302557000,905910824,68285,10,0,0,London
1391058729,312928602947719000,89325078,1315981,10,0,0,London
1391058729,312928703216754000,60080471,1659337,10,0,0,Unknown
1391058728,312929592568594000,291492398,1971352,9,0,0,Quito
1391058728,312929762622447000,346304572,1720114,9,0,0,Brasilia
1391058727,312931501908054000,89325078,1182345,9,0,0,London
1391058727,312931558543720000,89325078,945513,8,0,0,London
1391058726,312931867848474000,20641735,89218,9,0,0,London
1391058726,312932846476066000,72902880,1446192,9,0,0,Eastern Time (US & Canada)
1391058725,312935012183994000,146055582,964586,8,0,0,Eastern Time (US & Canada)
1391058725,312935199254122000,92965391,1623205,5,0,0,Jakarta
1391058724,312935666130513000,89614852,1764234,5,0,0,London
1391058723,312935779183763000,75785039,1673434,2,0,0,Quito
1391058723,312937369147936000,27095268,1764183,8,0,0,Rome
1391058723,312937751387463000,37889442,1990314,7,0,0,London
1391058722,312938182356369000,23051533,105236,10,0,0,Sydney
1391058722,312938537165127000,92577061,1904996,5,0,0,London
1391058721,312939312792616000,20132782,2053425,7,0,0,London
1391058721,312939627088588000,20132782,1673434,6,0,0,London
1391058720,312939923432939000,23051533,75314,9,0,0,Sydney
1391057888,312940168728428000,105269185,1588173,5,0,0,Singapore
1391057888,312940953910509000,18679988,962711,6,0,0,Stockholm
1391057887,312941015164149000,273631610,1017451,5,0,0,Unknown
1391057887,312941188573454000,236915377,1234719,10,0,0,Nairobi
1391057886,312941329988603000,45051465,253474,8,0,0,London
1391057886,312941361840132000,204301344,1560747,7,0,0,Unknown
1391057864,312941788639920000,1031655655,32138,9,0,0,Unknown
1391057863,312946511380103000,75949941,1623205,8,0,0,Kuwait
1391057863,312947003342606000,18528383,2053425,8,0,0,Budapest
1391057862,312949136263614000,72007265,108330,6,0,0,Rome
1391057862,312949372935614000,15790253,1853728,9,0,0,Bangkok
1391057861,312949733322809000,101459318,79227,4,0,0,Novosibirsk
1391057860,312952184318857000,627374347,27977,8,0,0,Hawaii
1391057860,312952859119476000,448376787,443272,8,0,0,Istanbul
1391057859,312953114414170000,21502971,1904996,4,0,0,London
1391057859,312953569470992000,391371970,120689,9,2,0,Tbilisi
1391057858,312953936292233000,38135602,824747,8,0,0,Pacific Time (US & Canada)
1391057857,312954578654089000,86540359,1596350,5,0,0,Mumbai
1391057857,312955143601651000,86540359,1045658,8,0,0,Mumbai
1391057856,312955323394691000,86540359,1790885,9,0,0,Mumbai
1391057856,312955756351721000,86540359,1074638,7,0,0,Mumbai
1391057855,312956267834515000,15804596,1024648,8,0,0,Central Time (US & Canada)
1391057855,312956589860593000,86540359,887912,9,0,0,Mumbai
1391057855,312956834388525000,219635355,481499,9,0,0,Helsinki
1391057854,312957052848848000,301700724,2364659,6,0,0,Unknown
1391057853,312957609579790000,86540359,86879,9,0,0,Mumbai
1391057853,312958214780104000,64635476,268126,9,0,0,Pacific Time (US & Canada)
1391057853,312958300138389000,322776181,111161,10,0,0,Unknown
1391057852,312958399337873000,8759302,427470,7,0,0,Brasilia
1391057852,312958801215098000,23309848,1446192,8,0,0,Jakarta
1391057851,312958912427077000,107988053,1623205,8,0,1,Stockholm
1391057851,312959014902304000,322776181,482571,10,0,0,Unknown
1391057850,312959153712807000,275440444,1646987,6,0,0,Casablanca
1391057849,312959905847975000,78264349,795351,5,0,0,Singapore
1391057849,312960912745193000,465012589,1532958,9,0,0,London
1391057848,312961816760287000,33466298,1341188,6,0,0,Brisbane
1391057848,312962512444342000,272541016,1836944,7,0,0,Central Time (US & Canada)
1391057847,312965184681566000,586871840,462504,6,0,0,Bucharest
1391057847,312966042106343000,15717308,1045658,7,0,0,Tokyo
1391057846,312966193000611000,50623038,454848,6,0,0,Brasilia
1391057846,312966645469552000,16150179,74281,7,0,0,Central Time (US & Canada)
1391057845,312967060319793000,374425780,1748179,7,0,0,Unknown
1391057844,312967387668443000,417653958,1351685,5,0,0,Unknown
1391057844,312968672064978000,66164287,57427,10,0,0,Central Time (US & Canada)
1391057843,312970175131561000,151929181,114369,10,0,0,Riyadh
1391057843,312970400244051000,14799904,1499666,10,0,0,Singapore
1391057842,312970953363709000,600180557,1623205,6,0,0,Unknown
1391057842,312971029750358000,600180557,1024648,7,0,0,Unknown
1391057842,312972507965698000,87181991,870984,8,0,0,London
1391057841,312973483640512000,27095268,404978,7,0,0,Rome
1391057840,312974406257356000,33053950,96438,7,0,0,Atlantic Time (Canada)
1391057840,312974576529326000,33053950,32976,9,0,0,Atlantic Time (Canada)
1391057839,312975119150620000,49922617,401729,5,0,0,London
1391057839,312975319298613000,49922617,1156398,7,0,0,London
1391057838,312975348797149000,2511931,46912,8,0,0,Taipei
1391057838,312975454866898000,33053950,93105,9,0,0,Atlantic Time (Canada)
1391057837,312979013494788000,92142272,1781769,8,0,0,Mountain Time (US & Canada)
1391057836,312981897619832000,55972247,91042,7,0,0,Central Time (US & Canada)
1391057835,312981963789201000,365565770,1981677,8,0,0,Mountain Time (US & Canada)
1391057835,312982216655372000,49056998,1504320,8,0,0,Mexico City
1391057834,312982353037373000,229802631,790628,7,0,0,London
1391057834,312983215298195000,24064578,1446192,9,0,0,Sydney
1391057833,312983436442865000,106794214,1623205,8,0,0,Amsterdam
1391057832,312983745177214000,566153550,443272,7,0,0,Jakarta
1391057832,312984111000199000,268369025,1351685,5,0,0,Unknown
1391057831,312985988899155000,184038374,2621126,10,1,0,Central Time (US & Canada)
1391057830,312986145736777000,306187641,71807,7,0,0,Mountain Time (US & Canada)
1391057830,312987132484546000,247822490,2621126,10,0,0,Central Time (US & Canada)
1391057829,312987224327204000,101459318,2025506,6,0,0,Novosibirsk
1391057829,312987346679255000,566153550,1392170,8,0,0,Jakarta
1391057828,312988482102517000,55113484,2078523,10,0,0,Jakarta
1391057827,312990042056445000,18214196,325710,9,0,0,Cairo
1391057826,312990653111996000,18214196,120815,9,0,0,Cairo
1391057826,312990673232093000,36481966,1210166,8,0,0,Brasilia
1391057825,312991276066828000,348043170,68646,8,0,0,Chennai
1391057824,312991388369305000,348043170,327597,7,0,0,Chennai
1391057824,312992971333177000,38580138,1540128,6,0,0,Eastern Time (US & Canada)
1391057823,312993092154302000,75949941,903624,8,0,0,Kuwait
1391057823,312993499417022000,44121195,1540128,4,0,0,Sri Jayawardenepura
1391057822,312994352626536000,379631279,78935,7,0,0,London
1391057822,312994661537034000,606462560,1838544,8,0,0,Baghdad
1391057821,312995151582744000,508974471,107290,10,0,0,Atlantic Time (Canada)
1391057821,312996202734055000,14765578,433035,7,0,0,Paris
1391057820,312996249894797000,180062344,1322312,6,0,0,Edinburgh
1391057820,312996462566965000,64573701,1764234,5,0,0,Central Time (US & Canada)
1391057819,312996599368384000,45826125,118884,6,0,0,Budapest
1391057818,312997612015992000,570812592,1440345,7,0,0,Unknown
1391057818,312999148393754000,16250297,1713476,7,0,0,Berlin
1391057817,312999349900685000,486862390,95953,9,0,0,London
1391057817,312999354027892000,392790917,1684233,8,0,0,Unknown
1391057816,312999788587147000,15653300,454876,3,0,0,London
1391057815,313001320745431000,14765578,1748122,7,0,0,Paris
1391057815,313001326751649000,94789820,2063781,8,0,0,Unknown
1391057814,313002043872792000,54470506,1623205,9,0,0,Moscow
1391057814,313002072020770000,279028310,2059255,8,0,0,Riyadh
1391057813,313004651047952000,82230866,454876,9,0,0,Santiago
1391057812,313007319841652000,72007265,1777551,7,0,0,Rome
1391057811,313008182735798000,33053950,45152,10,0,0,Atlantic Time (Canada)
1391057810,313008354102497000,45157085,120324,10,0,0,Unknown
1391057810,313009101472948000,244098508,1683526,9,0,0,London
1391057809,313009219093811000,396528984,317919,8,0,0,Unknown
1391057809,313010224204234000,50442332,1623205,8,0,0,London
1391057808,313010755245051000,290505551,1049413,8,0,0,Baghdad
1391057808,313010792624689000,174328601,1623205,6,0,0,Unknown
1391057807,313012040950218000,283123961,1454029,9,0,0,Unknown
1391057807,313012849221976000,91610166,102926,9,0,0,Mountain Time (US & Canada)
1391057806,313014330293628000,230985233,1599348,7,0,0,Unknown
1391057806,313014595952451000,539775876,1351685,6,0,0,Unknown
1391057805,313015770793795000,539775876,2036388,8,0,0,Unknown
1391057804,313017933347573000,143425354,1389137,7,0,0,Unknown
1391057802,313018664989364000,66791252,770703,6,0,0,Istanbul
1391057802,313019413177704000,72884681,1859650,7,0,0,Kyiv
1391057780,313019903642836000,23292427,66730,9,0,0,London
1391057780,313020137613717000,315840072,1615065,5,0,0,Istanbul
1391057779,313020145448652000,234308443,137523,9,0,0,Unknown
1391057779,313020439112851000,66164287,481499,8,0,0,Central Time (US & Canada)
1391057778,313022542065590000,78144900,1912982,3,0,0,Quito
1391057778,313023020153327000,82230866,369339,8,0,0,Santiago
1391057777,313023083281805000,222112555,1024648,9,0,0,Jakarta
1391057777,313023285757632000,148699617,1648112,10,0,0,Pacific Time (US & Canada)
1391057776,313023588330520000,90187004,53125,9,0,0,London
1391057776,313024029579689000,90187004,50083,9,0,0,London
1391057775,313024179698032000,16024304,1276104,8,0,0,Amsterdam
1391057775,313024234714714000,57020980,114369,8,0,0,Istanbul
1391057774,313025909491904000,132478417,1675434,8,0,0,Amsterdam
1391057774,313026044879835000,21908127,790628,7,0,0,Central Time (US & Canada)
1391057773,313026052739964000,140955634,1707386,7,0,0,Baghdad
1391057773,313026496228900000,115710757,455590,8,0,0,Istanbul
1391057772,313027053614137000,91863923,1623205,7,0,0,Abu Dhabi
1391057772,313027546994331000,127114993,1217613,7,0,0,Unknown
1391057771,313027707501936000,221780345,1684233,7,0,0,London
1391057770,313028840618332000,255953908,1703148,6,0,0,Brussels
1391057770,313029316978028000,49847709,882977,9,0,0,Central Time (US & Canada)
1391057769,313029775511932000,216148074,1740707,2,0,0,Stockholm
1391057769,313030025437913000,234135152,75404,9,1,0,Brisbane
1391057768,313030503815081000,319945696,1623205,9,0,0,Unknown
1391057768,313030517782089000,232968269,1623205,7,0,0,Unknown
1391057767,313031209464782000,1111737134,988595,6,0,0,Casablanca
1391057766,313031867509112000,20280824,1758830,6,0,0,London
1391057766,313032031334461000,34357409,1853728,8,0,0,Lisbon
1391057765,313032301351141000,8222532,1243957,6,0,0,Amsterdam
1391057765,313032315079110000,132736532,790628,7,0,0,Hong Kong
1391057764,313032671829848000,17311089,1606378,6,0,0,Stockholm
1391057764,313032859671744000,123082124,2179121,7,0,0,Sydney
1391057763,313033070959812000,279028310,2125608,10,0,0,Riyadh
1391057761,313033549722820000,133899357,2347569,10,0,0,Mexico City
1391057761,313033924597125000,93156761,1840417,7,0,0,Quito
1391057760,313034215233044000,24870726,454876,6,0,0,Unknown
1391056888,313034666997317000,248255083,110622,8,0,0,Brussels
1391056888,313034870504964000,412338026,88763,9,0,0,Stockholm
1391056887,313034915115569000,40231367,117951,6,0,0,Istanbul
1391056887,313035563294920000,211561695,1074638,7,0,0,Riyadh
1391056886,313035738310664000,49487836,1758830,7,0,0,Caracas
1391056886,313035924252553000,121377261,1623205,4,0,0,Athens
1391056885,313036347961131000,45824240,1606378,1,0,0,London
1391056885,313037182896066000,376757638,1655416,8,0,0,London
1391056884,313037458222759000,298598540,363988,8,0,0,Athens
1391056883,313038267052355000,389682958,1853728,8,0,0,Unknown
1391056883,313038596317794000,45826125,1186830,5,0,0,Budapest
1391056882,313038665972588000,25487270,280969,3,0,0,London
1391056882,313038702261702000,515502476,1045658,9,0,0,Unknown
1391056881,313039212989542000,116568052,1024648,10,0,0,London
1391056881,313039408888705000,36481966,1616195,7,0,0,Brasilia
1391056881,313039458763145000,36077970,271027,7,0,0,Cairo
1391056880,313039490744717000,365427590,366627,3,0,0,Unknown
1391056880,313039610722779000,187468451,1623205,8,0,0,Unknown
1391056879,313039614300536000,242850260,1462758,7,0,0,Greenland
1391056879,313039886703816000,239275898,1462758,7,0,0,Greenland
1391056878,313040121119252000,187468451,454876,10,0,0,Unknown
1391056878,313040417950158000,18002297,976051,10,0,0,Stockholm
1391602138,313040436518346000,113345308,2649128,7,0,0,Abu Dhabi
1391056877,313040983623340000,143425354,1706593,8,0,0,Unknown
1391056876,313041429607878000,255525655,1212450,7,0,0,Unknown
1391056875,313041991141314000,441312138,464049,9,0,0,Central Time (US & Canada)
1391056875,313042921521827000,134106266,1595656,6,0,0,Istanbul
1391056874,313043090480955000,14401987,1389127,5,0,0,Copenhagen
1391056873,313043393175502000,21214449,432348,6,0,0,London
1391056873,313043910744223000,455943080,113481,7,0,0,Unknown
1391056872,313044724695064000,197454200,1440728,8,0,0,London
1391056872,313044869939617000,63152010,891592,2,0,0,Amsterdam
1391056871,313045316180000000,39507499,1386588,6,0,0,Amsterdam
1391056871,313045709232422000,343533895,1182345,10,0,0,London
1391056870,313046235349139000,15132019,1183919,8,0,0,Amsterdam
1391056870,313046520914128000,15502389,1212450,8,0,0,Copenhagen
1391056870,313046544502902000,21801233,146882,7,0,0,Stockholm
1391056869,313046602497523000,105768325,439662,8,0,0,Greenland
1391056869,313047368578772000,353417897,266308,8,0,0,Casablanca
1391056868,313047664386265000,268303544,1321870,7,0,0,Greenland
1391056868,313047835014754000,1195433756,50212,9,0,1,Unknown
1391056867,313047939515809000,53388249,1535438,1,0,0,Unknown
1391056867,313048675809120000,503535365,120812,7,0,0,London
1391056866,313048738920792000,15301135,837562,4,0,0,London
1391056866,313048909004017000,96787375,1321870,8,0,0,Greenland
1391056865,313049067569692000,360110752,1673434,9,0,0,London
1391056865,313049219088924000,268520493,364569,8,0,0,Cairo
1391056864,313049869260558000,106413662,1629757,8,0,1,Bratislava
1391056864,313050386330185000,157306861,498380,9,0,0,London
1391056863,313050423151980000,25487270,1757742,6,0,0,London
1391056863,313050461269794000,94789820,70155,7,0,0,Unknown
1391056862,313050565733130000,25487270,1179904,8,0,0,London
1391056862,313050936157290000,22937771,1263750,8,0,0,Central Time (US & Canada)
1391056861,313050986518286000,212601503,1637725,6,0,0,London
1391056861,313051233856401000,22242487,116367,6,0,0,Unknown
1391056860,313051362927718000,20034976,1397280,5,0,0,London
1391056860,313051390815662000,329736906,2608224,8,0,0,Unknown
1391056859,313051600929316000,17375828,379725,7,0,0,London
1391056859,313052087640543000,23723768,1623205,2,0,0,Pacific Time (US & Canada)
1391056858,313053225123184000,357737303,455407,8,0,0,Unknown
1391056857,313054448719106000,414337576,1405365,6,0,0,Athens
1391056857,313054683801481000,37947118,1767382,7,0,0,Greenland
1391056856,313054713052549000,55642330,1629757,10,0,0,Brasilia
1391056856,313054731109027000,954420968,401729,7,0,0,Riyadh
1391056855,313054744929255000,185872272,92005,8,0,0,London
1391056854,313054817427812000,47987229,1053424,8,0,0,Quito
1391056854,313054845747744000,185872272,914798,7,0,0,London
1391056853,313054885505531000,79546672,1486192,4,0,0,Unknown
1391056853,313054908309975000,98987249,1596343,8,0,0,Edinburgh
1391056852,313055084558827000,249596957,780571,8,0,0,Amsterdam
1391056852,313055112320909000,62156308,1707386,9,1,0,Riyadh
1391056851,313055332496703000,185872272,1024648,7,0,0,London
1391056850,313055364058849000,51428398,1855199,7,0,0,Budapest
1391056849,313055477028233000,185872272,68646,9,0,0,London
